order_id,customer_id,order_date,order_status,payment_method,discount_applied,tax_amount,shipping_cost,shipment_date,delivery_date,specific_shipping_address,city,state,country,order_source
ace2ac62_soph2438202209_4e066,ace2ac62_soph2438202209,"2023-10-05 00:00:00",Cancelled,"Bank Transfer",33.40,12.10,41.31,"2023-10-09 00:00:00","2023-10-15 00:00:00","17 Main St",NULL,"Nova Scotia",Canada,"Social Media"
ace2ac62_soph2438202209_52d7a,ace2ac62_soph2438202209,"2024-04-15 00:00:00",Cancelled,"Bank Transfer",43.11,9.47,14.03,"2024-04-18 00:00:00","2024-04-29 00:00:00","10 Main St",NULL,"Nova Scotia",Canada,"Social Media"
ace2ac62_soph2438202209_5334d,ace2ac62_soph2438202209,"2023-01-21 00:00:00",Shipped,"Cash on Delivery",34.39,7.02,17.12,"2023-01-24 00:00:00","2023-01-28 00:00:00","33 Main St",NULL,"Nova Scotia",Canada,Website
ace2ac62_soph2438202209_567e8,ace2ac62_soph2438202209,"2023-08-01 00:00:00",Delivered,"Bank Transfer",1.20,12.74,35.50,"2023-08-07 00:00:00","2023-08-15 00:00:00","52 Main St",NULL,"Nova Scotia",Canada,"Mobile App"
ace2ac62_soph2438202209_91232,ace2ac62_soph2438202209,"2023-10-21 00:00:00",Delivered,"Credit Card",29.05,12.94,17.76,"2023-10-28 00:00:00","2023-11-04 00:00:00","95 Main St",NULL,"Nova Scotia",Canada,"Mobile App"
ace2ac62_soph2438202209_9cef3,ace2ac62_soph2438202209,"2024-02-11 00:00:00",Shipped,"Bank Transfer",3.19,16.15,41.13,"2024-02-14 00:00:00","2024-02-23 00:00:00","7 Main St",NULL,"Nova Scotia",Canada,Website
ace2ac62_soph2438202209_ba508,ace2ac62_soph2438202209,"2023-01-09 00:00:00",Shipped,"Credit Card",48.63,15.36,48.21,"2023-01-10 00:00:00","2023-01-18 00:00:00","64 Main St",NULL,"Nova Scotia",Canada,Website
ace2ac62_soph2438202209_da0ed,ace2ac62_soph2438202209,"2023-08-29 00:00:00",Returned,PayPal,23.26,9.24,35.49,"2023-08-31 00:00:00","2023-09-07 00:00:00","6 Main St",NULL,"Nova Scotia",Canada,"Mobile App"
ad028197_noah1130202312_02cad,ad028197_noah1130202312,"2023-09-18 00:00:00",Delivered,"Bank Transfer",37.93,9.15,32.12,"2023-09-25 00:00:00","2023-09-23 00:00:00","44 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_1d92e,ad028197_noah1130202312,"2023-10-09 00:00:00",Shipped,PayPal,7.41,8.29,24.68,"2023-10-10 00:00:00","2023-10-13 00:00:00","66 Main St",NULL,Quebec,Canada,"Social Media"
ad028197_noah1130202312_26172,ad028197_noah1130202312,"2023-07-20 00:00:00",Shipped,"Cash on Delivery",26.33,6.04,9.53,"2023-07-25 00:00:00","2023-08-02 00:00:00","91 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_2b3c4,ad028197_noah1130202312,"2023-01-29 00:00:00",Delivered,"Cash on Delivery",44.85,13.38,10.26,"2023-02-04 00:00:00","2023-02-07 00:00:00","73 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_2f7d9,ad028197_noah1130202312,"2023-10-14 00:00:00",Pending,"Cash on Delivery",33.51,17.20,34.07,"2023-10-15 00:00:00","2023-10-24 00:00:00","84 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_465d2,ad028197_noah1130202312,"2023-06-17 00:00:00",Delivered,"Bank Transfer",9.97,19.91,38.53,"2023-06-23 00:00:00","2023-06-21 00:00:00","73 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_5843b,ad028197_noah1130202312,"2023-12-21 00:00:00",Delivered,PayPal,42.04,17.70,35.23,"2023-12-22 00:00:00","2024-01-03 00:00:00","68 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_58d1e,ad028197_noah1130202312,"2024-04-20 00:00:00",Cancelled,PayPal,13.20,10.71,17.01,"2024-04-24 00:00:00","2024-04-29 00:00:00","65 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_6e70b,ad028197_noah1130202312,"2024-04-13 00:00:00",Returned,"Cash on Delivery",15.11,18.30,29.77,"2024-04-15 00:00:00","2024-04-16 00:00:00","88 Main St",NULL,Quebec,Canada,Website
ad028197_noah1130202312_6fb2a,ad028197_noah1130202312,"2023-10-15 00:00:00",Shipped,"Credit Card",20.42,17.91,34.16,"2023-10-22 00:00:00","2023-10-22 00:00:00","35 Main St",NULL,Quebec,Canada,"Social Media"
ad028197_noah1130202312_72ecd,ad028197_noah1130202312,"2024-04-26 00:00:00",Pending,"Bank Transfer",32.68,10.51,48.34,"2024-05-03 00:00:00","2024-04-29 00:00:00","30 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_86414,ad028197_noah1130202312,"2023-08-01 00:00:00",Delivered,PayPal,14.95,14.29,25.66,"2023-08-05 00:00:00","2023-08-06 00:00:00","5 Main St",NULL,Quebec,Canada,"Social Media"
ad028197_noah1130202312_ad05d,ad028197_noah1130202312,"2023-09-26 00:00:00",Returned,"Cash on Delivery",39.40,16.62,13.63,"2023-09-29 00:00:00","2023-10-04 00:00:00","55 Main St",NULL,Quebec,Canada,"Social Media"
ad028197_noah1130202312_ad7d6,ad028197_noah1130202312,"2023-10-10 00:00:00",Pending,"Bank Transfer",43.87,12.59,26.13,"2023-10-16 00:00:00","2023-10-21 00:00:00","43 Main St",NULL,Quebec,Canada,Website
ad028197_noah1130202312_b00e7,ad028197_noah1130202312,"2023-05-21 00:00:00",Pending,PayPal,19.61,7.70,25.04,"2023-05-23 00:00:00","2023-05-24 00:00:00","17 Main St",NULL,Quebec,Canada,Website
ad028197_noah1130202312_b0d26,ad028197_noah1130202312,"2023-01-02 00:00:00",Returned,"Cash on Delivery",48.25,16.94,23.31,"2023-01-04 00:00:00","2023-01-14 00:00:00","68 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_b21b1,ad028197_noah1130202312,"2023-01-13 00:00:00",Shipped,"Cash on Delivery",46.62,18.02,31.60,"2023-01-18 00:00:00","2023-01-26 00:00:00","48 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_b9757,ad028197_noah1130202312,"2023-05-05 00:00:00",Shipped,"Bank Transfer",46.03,11.85,38.32,"2023-05-11 00:00:00","2023-05-16 00:00:00","13 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_dd7b0,ad028197_noah1130202312,"2023-06-08 00:00:00",Returned,"Cash on Delivery",36.61,19.44,44.00,"2023-06-09 00:00:00","2023-06-16 00:00:00","96 Main St",NULL,Quebec,Canada,"Mobile App"
ad028197_noah1130202312_fff6e,ad028197_noah1130202312,"2023-03-25 00:00:00",Delivered,"Bank Transfer",35.17,6.29,20.56,"2023-03-28 00:00:00","2023-04-07 00:00:00","75 Main St",NULL,Quebec,Canada,"Social Media"
ad2c4b73_mari3400202201_1b08c,ad2c4b73_mari3400202201,"2023-03-13 00:00:00",Delivered,"Credit Card",9.68,12.47,48.79,"2023-03-20 00:00:00","2023-03-25 00:00:00","29 Main St",NULL,"Lower Saxony",Germany,Website
ad2c4b73_mari3400202201_2a0c0,ad2c4b73_mari3400202201,"2023-12-11 00:00:00",Pending,PayPal,10.22,19.07,18.77,"2023-12-14 00:00:00","2023-12-14 00:00:00","83 Main St",NULL,"Lower Saxony",Germany,"Mobile App"
ad2c4b73_mari3400202201_44c71,ad2c4b73_mari3400202201,"2023-10-27 00:00:00",Cancelled,"Bank Transfer",17.95,11.05,10.63,"2023-10-31 00:00:00","2023-10-30 00:00:00","88 Main St",NULL,"Lower Saxony",Germany,"Social Media"
ad2c4b73_mari3400202201_60256,ad2c4b73_mari3400202201,"2023-08-28 00:00:00",Shipped,"Cash on Delivery",21.46,11.70,6.09,"2023-09-02 00:00:00","2023-09-02 00:00:00","99 Main St",NULL,"Lower Saxony",Germany,Website
ad2c4b73_mari3400202201_71c4d,ad2c4b73_mari3400202201,"2023-06-04 00:00:00",Returned,"Credit Card",15.13,9.33,35.35,"2023-06-07 00:00:00","2023-06-10 00:00:00","8 Main St",NULL,"Lower Saxony",Germany,"Mobile App"
ad2c4b73_mari3400202201_933c9,ad2c4b73_mari3400202201,"2023-04-01 00:00:00",Delivered,PayPal,45.75,18.70,19.41,"2023-04-05 00:00:00","2023-04-04 00:00:00","68 Main St",NULL,"Lower Saxony",Germany,"Social Media"
ad2c4b73_mari3400202201_99e20,ad2c4b73_mari3400202201,"2023-03-29 00:00:00",Pending,"Cash on Delivery",13.41,18.55,21.54,"2023-04-04 00:00:00","2023-04-09 00:00:00","21 Main St",NULL,"Lower Saxony",Germany,Website
ad2c4b73_mari3400202201_a5cce,ad2c4b73_mari3400202201,"2023-05-28 00:00:00",Pending,PayPal,26.81,13.59,43.29,"2023-06-01 00:00:00","2023-06-02 00:00:00","4 Main St",NULL,"Lower Saxony",Germany,Website
ad2c4b73_mari3400202201_c9cb3,ad2c4b73_mari3400202201,"2024-01-14 00:00:00",Delivered,PayPal,27.73,17.59,46.70,"2024-01-15 00:00:00","2024-01-28 00:00:00","12 Main St",NULL,"Lower Saxony",Germany,"Mobile App"
ad2c4b73_mari3400202201_d3986,ad2c4b73_mari3400202201,"2024-04-18 00:00:00",Cancelled,"Bank Transfer",40.74,9.60,14.19,"2024-04-21 00:00:00","2024-04-27 00:00:00","43 Main St",NULL,"Lower Saxony",Germany,"Mobile App"
ad2c4b73_mari3400202201_ea72f,ad2c4b73_mari3400202201,"2023-07-16 00:00:00",Shipped,"Bank Transfer",35.95,10.34,14.55,"2023-07-21 00:00:00","2023-07-19 00:00:00","30 Main St",NULL,"Lower Saxony",Germany,Website
ad2c4b73_mari3400202201_fa919,ad2c4b73_mari3400202201,"2023-12-08 00:00:00",Shipped,PayPal,0.96,6.42,21.41,"2023-12-10 00:00:00","2023-12-19 00:00:00","49 Main St",NULL,"Lower Saxony",Germany,"Social Media"
ad3bf9a1_jaha7818202311_0583e,ad3bf9a1_jaha7818202311,"2023-06-17 00:00:00",Cancelled,"Cash on Delivery",36.35,13.45,6.87,"2023-06-24 00:00:00","2023-06-24 00:00:00","24 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
ad3bf9a1_jaha7818202311_0d1a1,ad3bf9a1_jaha7818202311,"2023-07-29 00:00:00",Shipped,"Bank Transfer",38.99,12.58,18.96,"2023-08-05 00:00:00","2023-08-04 00:00:00","69 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
ad3bf9a1_jaha7818202311_12a50,ad3bf9a1_jaha7818202311,"2023-12-13 00:00:00",Shipped,"Credit Card",4.21,14.71,47.97,"2023-12-18 00:00:00","2023-12-27 00:00:00","14 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
ad3bf9a1_jaha7818202311_40e33,ad3bf9a1_jaha7818202311,"2023-08-08 00:00:00",Shipped,"Cash on Delivery",47.71,8.05,35.55,"2023-08-12 00:00:00","2023-08-20 00:00:00","3 Main St",NULL,Chittagong,Bangladesh,Website
ad3bf9a1_jaha7818202311_5c5c7,ad3bf9a1_jaha7818202311,"2023-01-23 00:00:00",Cancelled,"Bank Transfer",23.33,7.34,12.66,"2023-01-30 00:00:00","2023-01-28 00:00:00","77 Main St",NULL,Chittagong,Bangladesh,Website
ad3bf9a1_jaha7818202311_5c9a1,ad3bf9a1_jaha7818202311,"2023-08-19 00:00:00",Cancelled,"Cash on Delivery",39.85,14.67,20.72,"2023-08-21 00:00:00","2023-08-28 00:00:00","32 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
ad3bf9a1_jaha7818202311_69116,ad3bf9a1_jaha7818202311,"2024-03-01 00:00:00",Delivered,PayPal,7.41,9.46,10.83,"2024-03-05 00:00:00","2024-03-08 00:00:00","3 Main St",NULL,Chittagong,Bangladesh,"Social Media"
ad3bf9a1_jaha7818202311_7bde0,ad3bf9a1_jaha7818202311,"2024-02-16 00:00:00",Cancelled,PayPal,8.85,17.98,43.22,"2024-02-17 00:00:00","2024-02-21 00:00:00","87 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
ad3bf9a1_jaha7818202311_a1ac4,ad3bf9a1_jaha7818202311,"2023-11-16 00:00:00",Shipped,PayPal,49.28,16.05,33.96,"2023-11-17 00:00:00","2023-11-23 00:00:00","52 Main St",NULL,Chittagong,Bangladesh,"Social Media"
ad3bf9a1_jaha7818202311_c676f,ad3bf9a1_jaha7818202311,"2023-03-12 00:00:00",Shipped,PayPal,21.39,10.46,11.25,"2023-03-18 00:00:00","2023-03-22 00:00:00","57 Main St",NULL,Chittagong,Bangladesh,"Social Media"
ad3bf9a1_jaha7818202311_d431b,ad3bf9a1_jaha7818202311,"2023-01-05 00:00:00",Shipped,PayPal,6.65,18.41,34.05,"2023-01-10 00:00:00","2023-01-16 00:00:00","5 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
ad3bf9a1_jaha7818202311_d7d4b,ad3bf9a1_jaha7818202311,"2023-04-08 00:00:00",Pending,"Bank Transfer",38.85,11.30,27.07,"2023-04-12 00:00:00","2023-04-15 00:00:00","14 Main St",NULL,Chittagong,Bangladesh,"Social Media"
ad3bf9a1_jaha7818202311_daa34,ad3bf9a1_jaha7818202311,"2023-11-08 00:00:00",Returned,"Cash on Delivery",17.70,12.20,34.93,"2023-11-10 00:00:00","2023-11-11 00:00:00","97 Main St",NULL,Chittagong,Bangladesh,"Social Media"
ad3bf9a1_jaha7818202311_f1ec1,ad3bf9a1_jaha7818202311,"2023-08-03 00:00:00",Cancelled,"Cash on Delivery",40.87,13.14,22.71,"2023-08-07 00:00:00","2023-08-11 00:00:00","35 Main St",NULL,Chittagong,Bangladesh,"Social Media"
ada24548_isab6215202307_0e3fb,ada24548_isab6215202307,"2023-07-19 00:00:00",Delivered,PayPal,29.15,18.45,36.48,"2023-07-24 00:00:00","2023-07-24 00:00:00","62 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_23b29,ada24548_isab6215202307,"2024-02-25 00:00:00",Pending,"Bank Transfer",40.65,15.51,13.01,"2024-02-27 00:00:00","2024-03-01 00:00:00","88 Main St",NULL,Alberta,Canada,Website
ada24548_isab6215202307_4b559,ada24548_isab6215202307,"2023-02-10 00:00:00",Shipped,"Cash on Delivery",31.02,16.61,9.73,"2023-02-13 00:00:00","2023-02-22 00:00:00","56 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_51df0,ada24548_isab6215202307,"2023-09-03 00:00:00",Returned,"Credit Card",36.90,6.17,10.54,"2023-09-05 00:00:00","2023-09-08 00:00:00","53 Main St",NULL,Alberta,Canada,"Mobile App"
ada24548_isab6215202307_51fed,ada24548_isab6215202307,"2023-12-20 00:00:00",Cancelled,"Cash on Delivery",45.86,10.94,24.81,"2023-12-27 00:00:00","2023-12-30 00:00:00","14 Main St",NULL,Alberta,Canada,Website
ada24548_isab6215202307_63aa6,ada24548_isab6215202307,"2024-04-13 00:00:00",Shipped,PayPal,12.53,19.52,29.48,"2024-04-15 00:00:00","2024-04-25 00:00:00","90 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_6bf5d,ada24548_isab6215202307,"2023-01-05 00:00:00",Returned,PayPal,4.24,10.22,25.87,"2023-01-08 00:00:00","2023-01-19 00:00:00","17 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_7302c,ada24548_isab6215202307,"2023-10-10 00:00:00",Cancelled,"Credit Card",21.95,13.01,46.94,"2023-10-11 00:00:00","2023-10-16 00:00:00","58 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_91fed,ada24548_isab6215202307,"2023-11-15 00:00:00",Cancelled,"Cash on Delivery",14.06,19.46,40.42,"2023-11-20 00:00:00","2023-11-26 00:00:00","63 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_948ae,ada24548_isab6215202307,"2023-11-18 00:00:00",Shipped,"Credit Card",28.06,7.13,49.35,"2023-11-21 00:00:00","2023-11-22 00:00:00","57 Main St",NULL,Alberta,Canada,"Mobile App"
ada24548_isab6215202307_9eaf3,ada24548_isab6215202307,"2024-04-05 00:00:00",Pending,"Cash on Delivery",39.21,16.75,38.24,"2024-04-06 00:00:00","2024-04-13 00:00:00","15 Main St",NULL,Alberta,Canada,"Social Media"
ada24548_isab6215202307_a6692,ada24548_isab6215202307,"2023-09-28 00:00:00",Delivered,"Cash on Delivery",37.77,5.86,12.06,"2023-10-05 00:00:00","2023-10-02 00:00:00","63 Main St",NULL,Alberta,Canada,Website
ada24548_isab6215202307_cea28,ada24548_isab6215202307,"2023-04-02 00:00:00",Returned,"Cash on Delivery",45.13,13.20,13.75,"2023-04-07 00:00:00","2023-04-09 00:00:00","16 Main St",NULL,Alberta,Canada,Website
ada24548_isab6215202307_cec5c,ada24548_isab6215202307,"2023-06-09 00:00:00",Cancelled,"Bank Transfer",2.40,11.41,18.06,"2023-06-10 00:00:00","2023-06-12 00:00:00","32 Main St",NULL,Alberta,Canada,Website
ada24548_isab6215202307_ecf85,ada24548_isab6215202307,"2023-01-18 00:00:00",Cancelled,"Credit Card",45.48,13.86,40.29,"2023-01-21 00:00:00","2023-01-25 00:00:00","51 Main St",NULL,Alberta,Canada,"Mobile App"
ade7691f_ursu9943202212_01dbd,ade7691f_ursu9943202212,"2023-08-22 00:00:00",Cancelled,PayPal,33.58,9.92,10.54,"2023-08-29 00:00:00","2023-09-02 00:00:00","78 Main St",NULL,"North Rhine-Westphalia",Germany,Website
ade7691f_ursu9943202212_10794,ade7691f_ursu9943202212,"2023-07-15 00:00:00",Returned,"Credit Card",25.31,16.92,37.55,"2023-07-16 00:00:00","2023-07-20 00:00:00","97 Main St",NULL,"North Rhine-Westphalia",Germany,"Mobile App"
ade7691f_ursu9943202212_38165,ade7691f_ursu9943202212,"2023-06-24 00:00:00",Shipped,"Credit Card",39.14,16.34,14.62,"2023-07-01 00:00:00","2023-07-04 00:00:00","51 Main St",NULL,"North Rhine-Westphalia",Germany,Website
ade7691f_ursu9943202212_6a252,ade7691f_ursu9943202212,"2023-10-15 00:00:00",Shipped,"Credit Card",17.24,18.78,43.02,"2023-10-16 00:00:00","2023-10-22 00:00:00","99 Main St",NULL,"North Rhine-Westphalia",Germany,"Social Media"
ade7691f_ursu9943202212_7532d,ade7691f_ursu9943202212,"2023-05-09 00:00:00",Shipped,PayPal,38.42,17.56,21.73,"2023-05-12 00:00:00","2023-05-15 00:00:00","87 Main St",NULL,"North Rhine-Westphalia",Germany,"Mobile App"
ade7691f_ursu9943202212_8889c,ade7691f_ursu9943202212,"2023-02-28 00:00:00",Delivered,PayPal,14.26,13.93,42.32,"2023-03-06 00:00:00","2023-03-14 00:00:00","93 Main St",NULL,"North Rhine-Westphalia",Germany,"Mobile App"
ade7691f_ursu9943202212_a93db,ade7691f_ursu9943202212,"2023-12-29 00:00:00",Returned,"Credit Card",24.00,9.93,47.22,"2024-01-05 00:00:00","2024-01-10 00:00:00","14 Main St",NULL,"North Rhine-Westphalia",Germany,Website
ade7691f_ursu9943202212_c3100,ade7691f_ursu9943202212,"2024-01-10 00:00:00",Delivered,"Cash on Delivery",43.48,12.36,49.04,"2024-01-17 00:00:00","2024-01-18 00:00:00","81 Main St",NULL,"North Rhine-Westphalia",Germany,"Social Media"
ade7691f_ursu9943202212_c7cae,ade7691f_ursu9943202212,"2024-01-15 00:00:00",Cancelled,"Credit Card",21.76,6.04,36.31,"2024-01-19 00:00:00","2024-01-26 00:00:00","49 Main St",NULL,"North Rhine-Westphalia",Germany,"Social Media"
ade7691f_ursu9943202212_e0e90,ade7691f_ursu9943202212,"2023-03-24 00:00:00",Returned,"Bank Transfer",41.48,6.11,30.98,"2023-03-27 00:00:00","2023-04-07 00:00:00","45 Main St",NULL,"North Rhine-Westphalia",Germany,"Social Media"
adf14325_hui.6530202308_0331c,adf14325_hui.6530202308,"2024-04-22 00:00:00",Delivered,"Credit Card",10.23,10.69,20.50,"2024-04-27 00:00:00","2024-05-01 00:00:00","82 Main St",NULL,Singapore,Singapore,"Mobile App"
adf14325_hui.6530202308_04951,adf14325_hui.6530202308,"2024-01-04 00:00:00",Delivered,"Credit Card",5.84,13.10,41.58,"2024-01-06 00:00:00","2024-01-07 00:00:00","83 Main St",NULL,Singapore,Singapore,Website
adf14325_hui.6530202308_0c66f,adf14325_hui.6530202308,"2023-08-19 00:00:00",Returned,"Cash on Delivery",41.66,10.75,21.66,"2023-08-21 00:00:00","2023-09-01 00:00:00","99 Main St",NULL,Singapore,Singapore,"Social Media"
adf14325_hui.6530202308_1fc8c,adf14325_hui.6530202308,"2024-01-13 00:00:00",Shipped,"Credit Card",20.91,16.72,39.27,"2024-01-18 00:00:00","2024-01-23 00:00:00","46 Main St",NULL,Singapore,Singapore,"Mobile App"
adf14325_hui.6530202308_21b15,adf14325_hui.6530202308,"2023-11-20 00:00:00",Returned,PayPal,20.15,9.93,45.08,"2023-11-27 00:00:00","2023-11-26 00:00:00","4 Main St",NULL,Singapore,Singapore,Website
adf14325_hui.6530202308_49dc7,adf14325_hui.6530202308,"2023-04-08 00:00:00",Shipped,"Credit Card",16.17,13.99,17.91,"2023-04-12 00:00:00","2023-04-14 00:00:00","59 Main St",NULL,Singapore,Singapore,"Mobile App"
adf14325_hui.6530202308_4c4ac,adf14325_hui.6530202308,"2023-05-16 00:00:00",Shipped,PayPal,24.29,19.05,39.09,"2023-05-23 00:00:00","2023-05-28 00:00:00","4 Main St",NULL,Singapore,Singapore,"Mobile App"
adf14325_hui.6530202308_4c852,adf14325_hui.6530202308,"2023-04-20 00:00:00",Shipped,"Credit Card",13.24,8.23,46.09,"2023-04-24 00:00:00","2023-04-24 00:00:00","53 Main St",NULL,Singapore,Singapore,"Social Media"
adf14325_hui.6530202308_6b138,adf14325_hui.6530202308,"2023-05-25 00:00:00",Cancelled,"Credit Card",16.09,6.13,41.55,"2023-05-31 00:00:00","2023-05-31 00:00:00","30 Main St",NULL,Singapore,Singapore,"Mobile App"
adf14325_hui.6530202308_ba456,adf14325_hui.6530202308,"2024-04-26 00:00:00",Pending,"Credit Card",12.95,7.01,43.35,"2024-05-01 00:00:00","2024-05-09 00:00:00","95 Main St",NULL,Singapore,Singapore,"Social Media"
adf14325_hui.6530202308_be924,adf14325_hui.6530202308,"2024-03-30 00:00:00",Returned,PayPal,12.51,9.42,7.65,"2024-04-03 00:00:00","2024-04-10 00:00:00","23 Main St",NULL,Singapore,Singapore,"Social Media"
adf14325_hui.6530202308_c199a,adf14325_hui.6530202308,"2024-04-02 00:00:00",Delivered,"Credit Card",15.35,14.05,12.61,"2024-04-09 00:00:00","2024-04-10 00:00:00","22 Main St",NULL,Singapore,Singapore,"Mobile App"
adf14325_hui.6530202308_e4f72,adf14325_hui.6530202308,"2023-09-20 00:00:00",Cancelled,"Credit Card",31.59,7.75,27.55,"2023-09-26 00:00:00","2023-09-24 00:00:00","100 Main St",NULL,Singapore,Singapore,"Mobile App"
aef34dc7_jame7542202210_01eea,aef34dc7_jame7542202210,"2023-04-15 00:00:00",Cancelled,"Bank Transfer",8.99,19.73,42.37,"2023-04-16 00:00:00","2023-04-29 00:00:00","69 Main St",NULL,Florida,USA,"Mobile App"
aef34dc7_jame7542202210_1d0f5,aef34dc7_jame7542202210,"2023-02-28 00:00:00",Shipped,PayPal,5.61,6.89,47.01,"2023-03-06 00:00:00","2023-03-09 00:00:00","17 Main St",NULL,Florida,USA,"Mobile App"
aef34dc7_jame7542202210_483d4,aef34dc7_jame7542202210,"2023-08-09 00:00:00",Cancelled,"Bank Transfer",14.01,17.00,24.30,"2023-08-11 00:00:00","2023-08-20 00:00:00","75 Main St",NULL,Florida,USA,"Social Media"
aef34dc7_jame7542202210_6b1fc,aef34dc7_jame7542202210,"2023-06-07 00:00:00",Returned,"Credit Card",43.86,18.18,11.04,"2023-06-12 00:00:00","2023-06-13 00:00:00","46 Main St",NULL,Florida,USA,"Social Media"
aef34dc7_jame7542202210_7ba05,aef34dc7_jame7542202210,"2023-12-14 00:00:00",Shipped,"Credit Card",20.22,9.52,5.18,"2023-12-19 00:00:00","2023-12-27 00:00:00","15 Main St",NULL,Florida,USA,"Social Media"
aef34dc7_jame7542202210_ba86d,aef34dc7_jame7542202210,"2023-09-03 00:00:00",Shipped,"Credit Card",18.47,17.84,24.18,"2023-09-09 00:00:00","2023-09-07 00:00:00","67 Main St",NULL,Florida,USA,"Mobile App"
aef34dc7_jame7542202210_bc205,aef34dc7_jame7542202210,"2023-10-07 00:00:00",Pending,PayPal,5.55,15.45,21.44,"2023-10-12 00:00:00","2023-10-19 00:00:00","15 Main St",NULL,Florida,USA,"Mobile App"
aef34dc7_jame7542202210_be545,aef34dc7_jame7542202210,"2024-02-27 00:00:00",Cancelled,PayPal,9.93,16.74,37.11,"2024-03-02 00:00:00","2024-03-10 00:00:00","38 Main St",NULL,Florida,USA,"Social Media"
aef34dc7_jame7542202210_ec26b,aef34dc7_jame7542202210,"2024-04-23 00:00:00",Pending,"Cash on Delivery",10.66,5.73,36.75,"2024-04-26 00:00:00","2024-04-30 00:00:00","24 Main St",NULL,Florida,USA,Website
af03872c_emma3738202209_20e69,af03872c_emma3738202209,"2023-06-11 00:00:00",Delivered,"Credit Card",33.87,5.12,16.37,"2023-06-13 00:00:00","2023-06-16 00:00:00","33 Main St",NULL,Florida,USA,"Social Media"
af03872c_emma3738202209_2f0f1,af03872c_emma3738202209,"2024-01-28 00:00:00",Returned,"Cash on Delivery",3.20,5.36,6.17,"2024-02-03 00:00:00","2024-02-03 00:00:00","72 Main St",NULL,Florida,USA,"Social Media"
af03872c_emma3738202209_32f85,af03872c_emma3738202209,"2024-01-31 00:00:00",Pending,"Credit Card",17.47,18.82,13.22,"2024-02-06 00:00:00","2024-02-11 00:00:00","74 Main St",NULL,Florida,USA,"Social Media"
af03872c_emma3738202209_3a8ac,af03872c_emma3738202209,"2023-05-03 00:00:00",Delivered,"Bank Transfer",36.10,12.76,9.45,"2023-05-04 00:00:00","2023-05-07 00:00:00","41 Main St",NULL,Florida,USA,"Mobile App"
